frameNumber,"TDEP, 0.1 in","CVEL, m/h","TENS, lbf","CS, m/h"
61,1164910.0,-578.4306030273438,3750.000244140625,578.4306030273438
62,1164900.0,-576.072021484375,3812.999755859375,576.072021484375
63,1164890.0,-576.14404296875,3844.000244140625,576.14404296875
64,1164880.0,-576.072021484375,3827.0,576.072021484375
65,1164870.0,-576.2160034179688,3810.999755859375,576.2160034179688
66,1164860.0,-580.64404296875,3841.0,580.64404296875
67,1164850.0,-576.1441650390625,3861.999755859375,576.1441650390625
68,1164840.0,-576.0718994140625,3829.0,576.0718994140625
69,1164830.0,-578.4306030273438,3777.000244140625,578.4306030273438
70,1164820.0,-578.4306030273438,3837.5,578.4306030273438
71,1164810.0,-580.6438598632812,3874.0,580.6438598632812
72,1164800.0,-575.8561401367188,3880.00048828125,575.8561401367188
73,1164790.0,-576.14404296875,3892.999755859375,576.14404296875
74,1164780.0,-580.7166137695312,3976.0,580.7166137695312
75,1164770.0,-580.6439208984375,3964.50048828125,580.6439208984375
76,1164760.0,-580.6920166015625,3927.6669921875,580.6920166015625
77,1164750.0,-592.1477661132812,3933.0,592.1477661132812
78,1164740.0,-598.8824462890625,3955.6669921875,598.8824462890625
79,1164730.0,-610.4385986328125,3974.0,610.4385986328125
80,1164720.0,-623.1085205078125,3963.666748046875,623.1085205078125
81,1164710.0,-630.9885864257812,4011.33349609375,630.9885864257812
82,1164700.0,-648.0413818359375,4105.25,648.0413818359375
83,1164690.0,-664.2500610351562,4139.75,664.2500610351562
84,1164680.0,-682.7527465820312,4140.0,682.7527465820312
85,1164670.0,-697.273681640625,4133.5,697.273681640625
86,1164660.0,-704.1320190429688,4153.0,704.1320190429688
87,1164650.0,-706.506103515625,4233.75,706.506103515625
88,1164640.0,-705.9055786132812,4308.0,705.9055786132812
89,1164630.0,-706.4620361328125,4302.0,706.4620361328125
90,1164620.0,-707.3712768554688,4304.0,707.3712768554688
91,1164610.0,-704.1759033203125,4293.0,704.1759033203125
92,1164600.0,-706.4619140625,4340.5,706.4619140625
93,1164590.0,-706.462646484375,4319.0,706.462646484375
94,1164580.0,-704.2640380859375,4315.0,704.2640380859375
95,1164570.0,-695.031005859375,4349.5,695.031005859375
96,1164560.0,-699.603515625,4339.0,699.603515625
97,1164550.0,-697.2300415039062,4362.0,697.2300415039062
98,1164540.0,-695.1179809570312,4360.0,695.1179809570312
99,1164530.0,-699.6033935546875,4331.0,699.6033935546875
100,1164520.0,-694.9439697265625,4326.5,694.9439697265625
101,1164510.0,-694.9440307617188,4337.0,694.9440307617188
102,1164500.0,-692.8311767578125,4384.0,692.8311767578125
103,1164490.0,-694.9440307617188,4407.0,694.9440307617188
104,1164480.0,-694.9439697265625,4473.0,694.9439697265625
105,1164470.0,-694.9440307617188,4474.0,694.9440307617188
106,1164460.0,-690.4583740234375,4496.50048828125,690.4583740234375
107,1164450.0,-694.94384765625,4511.0,694.94384765625
108,1164440.0,-695.0308837890625,4491.00048828125,695.0308837890625
109,1164430.0,-690.3720703125,4473.00048828125,690.3720703125
110,1164420.0,-685.800048828125,4475.00048828125,685.800048828125
111,1164410.0,-685.8857421875,4521.0,685.8857421875
112,1164400.0,-685.7998657226562,4516.00048828125,685.7998657226562
113,1164390.0,-685.8858642578125,4491.0,685.8858642578125
114,1164380.0,-690.3719482421875,4520.50048828125,690.3719482421875
115,1164370.0,-685.9714965820312,4533.0,685.9714965820312
116,1164360.0,-690.3720703125,4514.0,690.3720703125
117,1164350.0,-695.1177368164062,4506.0,695.1177368164062
118,1164340.0,-692.657958984375,4516.0,692.657958984375
119,1164330.0,-692.7443237304688,4517.5,692.7443237304688
120,1164320.0,-695.0308837890625,4550.0,695.0308837890625
121,1164310.0,-692.7447509765625,4578.5,692.7447509765625
122,1164300.0,-690.5446166992188,4598.0,690.5446166992188
123,1164290.0,-690.4583740234375,4634.0,690.4583740234375
124,1164280.0,-690.4583740234375,4588.0,690.4583740234375
125,1164270.0,-685.9143676757812,4620.6669921875,685.9143676757812
126,1164260.0,-690.5446166992188,4667.00048828125,690.5446166992188
127,1164250.0,-690.4295654296875,4674.33349609375,690.4295654296875
128,1164240.0,-690.4295043945312,4692.66650390625,690.4295043945312
129,1164230.0,-690.2857666015625,4670.0,690.2857666015625
130,1164220.0,-685.8571166992188,4676.66650390625,685.8571166992188
131,1164210.0,-685.857177734375,4718.3330078125,685.857177734375
132,1164200.0,-684.389892578125,4714.6669921875,684.389892578125
133,1164190.0,-685.800048828125,4754.33349609375,685.800048828125
134,1164180.0,-682.41357421875,4781.0,682.41357421875
135,1164170.0,-682.4564819335938,4889.25048828125,682.4564819335938
136,1164160.0,-684.333251953125,4903.33349609375,684.333251953125
137,1164150.0,-681.2705688476562,4845.25,681.2705688476562
138,1164140.0,-684.7427978515625,4880.0,684.7427978515625
139,1164130.0,-682.8087768554688,4901.333984375,682.8087768554688
140,1164120.0,-685.8428344726562,4907.75,685.8428344726562
141,1164110.0,-685.9287109375,4900.25,685.9287109375
142,1164100.0,-685.800048828125,4930.0,685.800048828125
143,1164090.0,-685.8431396484375,5030.75,685.8431396484375
144,1164080.0,-684.3331909179688,4993.33349609375,684.3331909179688
145,1164070.0,-684.3331298828125,5042.6669921875,684.3331298828125
146,1164060.0,-685.8857421875,5031.0,685.8857421875
147,1164050.0,-681.2279052734375,5084.5,681.2279052734375
148,1164040.0,-683.5991821289062,5112.5,683.5991821289062
149,1164030.0,-685.800048828125,5103.0,685.800048828125
150,1164020.0,-683.5997314453125,5095.0,683.5997314453125
151,1164010.0,-681.2278442382812,5055.0,681.2278442382812
152,1164000.0,-681.3984375,5061.0,681.3984375
153,1163990.0,-685.800048828125,5096.00048828125,685.800048828125
154,1163980.0,-681.2278442382812,5096.00048828125,681.2278442382812
155,1163970.0,-681.3983154296875,5075.0,681.3983154296875
156,1163960.0,-681.22802734375,5047.00048828125,681.22802734375
157,1163950.0,-685.800048828125,5104.0,685.800048828125
158,1163940.0,-685.7998657226562,5163.0,685.7998657226562
159,1163930.0,-685.9714965820312,5163.0,685.9714965820312
160,1163920.0,-685.9714965820312,5163.0,685.9714965820312
161,1163910.0,-685.9714965820312,5102.0,685.9714965820312
162,1163900.0,-681.22802734375,5025.0,681.22802734375
163,1163890.0,-681.22802734375,5025.0,681.22802734375
164,1163880.0,-685.9714965820312,5023.0,685.9714965820312
165,1163870.0,-685.800048828125,5053.0,685.800048828125
166,1163860.0,-685.800048828125,5053.0,685.800048828125
167,1163850.0,-685.7998657226562,5053.0,685.7998657226562
168,1163840.0,-685.9714965820312,5010.0,685.9714965820312
169,1163830.0,-685.800048828125,4961.0,685.800048828125
170,1163820.0,-685.800048828125,4961.0,685.800048828125
171,1163810.0,-685.800048828125,4961.0,685.800048828125
172,1163800.0,-681.3983154296875,4970.0,681.3983154296875
173,1163790.0,-681.3983154296875,4970.0,681.3983154296875
174,1163780.0,-685.7998657226562,4971.0,685.7998657226562
175,1163770.0,-685.800048828125,4971.0,685.800048828125
176,1163760.0,-685.800048828125,4971.0,685.800048828125
177,1163750.0,-685.9714965820312,4929.0,685.9714965820312
178,1163740.0,-685.800048828125,4903.0,685.800048828125
179,1163730.0,-685.800048828125,4903.0,685.800048828125
180,1163720.0,-685.800048828125,4903.0,685.800048828125
181,1163710.0,-685.9714965820312,4881.0,685.9714965820312
182,1163700.0,-685.9714965820312,4881.0,685.9714965820312
183,1163690.0,-685.800048828125,4866.0,685.800048828125
184,1163680.0,-685.7998657226562,4866.0,685.7998657226562
185,1163670.0,-685.6285400390625,4867.0,685.6285400390625
186,1163660.0,-685.6285400390625,4867.0,685.6285400390625
187,1163650.0,-685.800048828125,4854.0,685.800048828125
188,1163640.0,-685.800048828125,4854.0,685.800048828125
189,1163630.0,-685.457275390625,4805.0,685.457275390625
190,1163620.0,-685.9714965820312,4789.0,685.9714965820312
191,1163610.0,-685.9714965820312,4789.0,685.9714965820312
192,1163600.0,-690.3720703125,4789.0,690.3720703125
193,1163590.0,-690.3720703125,4787.0,690.3720703125
194,1163580.0,-685.9714965820312,4731.0,685.9714965820312
195,1163570.0,-685.7998657226562,4731.0,685.7998657226562
196,1163560.0,-685.9714965820312,4648.0,685.9714965820312
197,1163550.0,-685.9714965820312,4640.0,685.9714965820312
198,1163540.0,-685.800048828125,4640.0,685.800048828125
199,1163530.0,-685.800048828125,4684.0,685.800048828125
200,1163520.0,-685.9714965820312,4673.0,685.9714965820312
201,1163510.0,-685.800048828125,4673.0,685.800048828125
202,1163500.0,-685.6285400390625,4642.0,685.6285400390625
203,1163490.0,-685.9714965820312,4678.0,685.9714965820312
204,1163480.0,-690.4583740234375,4702.5,690.4583740234375
205,1163470.0,-686.9249267578125,4709.2275390625,686.9249267578125
206,1163460.0,-684.9005737304688,4945.34228515625,684.9005737304688
207,1163450.0,-685.857177734375,5088.6669921875,685.857177734375
208,1163440.0,-687.4384155273438,5108.6669921875,687.4384155273438
209,1163430.0,-683.5991821289062,5081.5,683.5991821289062
210,1163420.0,-683.5991821289062,5102.0,683.5991821289062
211,1163410.0,-685.8857421875,5179.49951171875,685.8857421875
212,1163400.0,-685.7998657226562,5194.0,685.7998657226562
213,1163390.0,-685.8857421875,5177.5,685.8857421875
214,1163380.0,-685.800048828125,5184.5,685.800048828125
215,1163370.0,-690.4583740234375,5120.0,690.4583740234375
216,1163360.0,-688.1722412109375,5065.0,688.1722412109375
217,1163350.0,-688.0860595703125,5083.0,688.0860595703125
218,1163340.0,-685.9714965820312,5038.0,685.9714965820312
219,1163330.0,-685.7998657226562,5038.0,685.7998657226562
220,1163320.0,-685.800048828125,5010.0,685.800048828125
221,1163310.0,-690.5448608398438,5078.0,690.5448608398438
222,1163300.0,-685.800048828125,5078.0,685.800048828125
223,1163290.0,-685.7998657226562,5117.0,685.7998657226562
224,1163280.0,-685.9714965820312,5087.0,685.9714965820312
225,1163270.0,-685.800048828125,5087.0,685.800048828125
226,1163260.0,-685.800048828125,5098.0,685.800048828125
227,1163250.0,-685.9714965820312,5159.0,685.9714965820312
228,1163240.0,-681.2278442382812,5159.0,681.2278442382812
229,1163230.0,-685.800048828125,5184.00048828125,685.800048828125
230,1163220.0,-685.7998657226562,5203.0,685.7998657226562
231,1163210.0,-685.9714965820312,5203.0,685.9714965820312
232,1163200.0,-685.800048828125,5243.0,685.800048828125
233,1163190.0,-685.800048828125,5206.0,685.800048828125
234,1163180.0,-685.9714965820312,5206.0,685.9714965820312
235,1163170.0,-685.7998657226562,5111.0,685.7998657226562
236,1163160.0,-685.800048828125,5043.00048828125,685.800048828125
237,1163150.0,-685.9714965820312,5043.00048828125,685.9714965820312
238,1163140.0,-685.800048828125,4984.0,685.800048828125
239,1163130.0,-685.800048828125,4984.0,685.800048828125
240,1163120.0,-685.800048828125,4901.0,685.800048828125
241,1163110.0,-685.9714965820312,4901.0,685.9714965820312
242,1163100.0,-690.3720703125,4859.0,690.3720703125
243,1163090.0,-690.3720703125,4859.0,690.3720703125
244,1163080.0,-690.371826171875,4895.0,690.371826171875
245,1163070.0,-685.9714965820312,4895.0,685.9714965820312
246,1163060.0,-685.9714965820312,4895.0,685.9714965820312
247,1163050.0,-685.9716796875,4893.0,685.9716796875
248,1163040.0,-681.22802734375,4851.00048828125,681.22802734375
249,1163030.0,-681.22802734375,4851.00048828125,681.22802734375
250,1163020.0,-681.3983154296875,4851.00048828125,681.3983154296875
251,1163010.0,-690.371826171875,4855.00048828125,690.371826171875
252,1163000.0,-690.3720703125,4909.0,690.3720703125
253,1162990.0,-690.3720703125,4909.0,690.3720703125
254,1162980.0,-685.9716796875,4909.0,685.9716796875
255,1162970.0,-685.800048828125,4910.0,685.800048828125
256,1162960.0,-681.2278442382812,4895.0,681.2278442382812
257,1162950.0,-685.9714965820312,4895.0,685.9714965820312
258,1162940.0,-688.0860595703125,4931.0,688.0860595703125
259,1162930.0,-689.526611328125,4884.0,689.526611328125
260,1162920.0,-685.821533203125,4781.4375,685.821533203125
261,1162910.0,-681.2920532226562,4957.125,681.2920532226562
262,1162900.0,-678.2365112304688,5141.00048828125,678.2365112304688
263,1162890.0,-673.4486694335938,5285.94091796875,673.4486694335938
264,1162880.0,-674.412353515625,5351.0,674.412353515625
265,1162870.0,-676.6559448242188,5327.0,676.6559448242188
266,1162860.0,-676.5714111328125,5343.0,676.5714111328125
267,1162850.0,-676.6558227539062,5272.0,676.6558227539062
268,1162840.0,-676.6560668945312,5272.0,676.6560668945312
269,1162830.0,-672.0840454101562,5234.0,672.0840454101562
270,1162820.0,-672.0840454101562,5302.0,672.0840454101562
271,1162810.0,-672.2520141601562,5302.0,672.2520141601562
272,1162800.0,-672.5885009765625,5372.00048828125,672.5885009765625
273,1162790.0,-676.6560668945312,5415.0,676.6560668945312
274,1162780.0,-677.1636962890625,5415.0,677.1636962890625
275,1162770.0,-676.8253784179688,5446.0,676.8253784179688
276,1162760.0,-676.8253784179688,5446.0,676.8253784179688
277,1162750.0,-681.22802734375,5446.0,681.22802734375
278,1162740.0,-681.3983154296875,5446.0,681.3983154296875
279,1162730.0,-681.22802734375,5376.00048828125,681.22802734375
280,1162720.0,-681.22802734375,5376.00048828125,681.22802734375
281,1162710.0,-681.2278442382812,5290.0,681.2278442382812
282,1162700.0,-681.3983154296875,5290.0,681.3983154296875
283,1162690.0,-681.3983154296875,5290.0,681.3983154296875
284,1162680.0,-676.8251953125,5226.0,676.8251953125
285,1162670.0,-681.22802734375,5151.0,681.22802734375
286,1162660.0,-681.22802734375,5151.0,681.22802734375
287,1162650.0,-681.3983154296875,5151.0,681.3983154296875
288,1162640.0,-681.3983154296875,5151.0,681.3983154296875
289,1162630.0,-681.7393188476562,5125.0,681.7393188476562
290,1162620.0,-681.7393188476562,5125.0,681.7393188476562
291,1162610.0,-681.22802734375,5136.0,681.22802734375
292,1162600.0,-681.22802734375,5136.0,681.22802734375
293,1162590.0,-685.9714965820312,5136.0,685.9714965820312
294,1162580.0,-685.9714965820312,5136.0,685.9714965820312
295,1162570.0,-681.22802734375,5116.0,681.22802734375
296,1162560.0,-681.22802734375,5116.0,681.22802734375
297,1162550.0,-685.800048828125,5041.00048828125,685.800048828125
298,1162540.0,-685.800048828125,5041.00048828125,685.800048828125
299,1162530.0,-685.9714965820312,5041.00048828125,685.9714965820312
300,1162520.0,-685.9714965820312,5041.00048828125,685.9714965820312
301,1162510.0,-685.9714965820312,5041.00048828125,685.9714965820312
302,1162500.0,-685.9714965820312,4998.00048828125,685.9714965820312
303,1162490.0,-685.9714965820312,4998.00048828125,685.9714965820312
304,1162480.0,-685.800048828125,5010.0,685.800048828125
305,1162470.0,-685.800048828125,5010.0,685.800048828125
306,1162460.0,-685.800048828125,5010.0,685.800048828125
307,1162450.0,-685.800048828125,5010.0,685.800048828125
308,1162440.0,-685.9716796875,4963.0,685.9716796875
309,1162430.0,-685.9716796875,4963.0,685.9716796875
310,1162420.0,-685.800048828125,4919.0,685.800048828125
311,1162410.0,-685.7998657226562,4919.0,685.7998657226562
312,1162400.0,-685.7998657226562,4919.0,685.7998657226562
313,1162390.0,-686.1431884765625,4936.0,686.1431884765625
314,1162380.0,-686.1431884765625,4936.0,686.1431884765625
315,1162370.0,-685.800048828125,4988.0,685.800048828125
316,1162360.0,-685.800048828125,4988.0,685.800048828125
317,1162350.0,-685.800048828125,4988.0,685.800048828125
318,1162340.0,-695.1177368164062,4995.0,695.1177368164062
319,1162330.0,-695.1177368164062,4995.0,695.1177368164062
320,1162320.0,-695.1177368164062,4938.0,695.1177368164062
321,1162310.0,-694.9440307617188,4938.0,694.9440307617188
322,1162300.0,-694.94384765625,4851.00048828125,694.94384765625
323,1162290.0,-694.94384765625,4851.00048828125,694.94384765625
324,1162280.0,-695.1177368164062,4783.0,695.1177368164062
325,1162270.0,-694.9440307617188,4783.0,694.9440307617188
326,1162260.0,-695.1177368164062,4725.0,695.1177368164062
327,1162250.0,-690.458251953125,4704.0,690.458251953125
328,1162240.0,-685.800048828125,4680.0,685.800048828125
329,1162230.0,-690.5448608398438,4698.0,690.5448608398438
330,1162220.0,-692.6580810546875,4730.00048828125,692.6580810546875
331,1162210.0,-695.0308837890625,4802.00048828125,695.0308837890625
332,1162200.0,-691.0746459960938,4810.28564453125,691.0746459960938
333,1162190.0,-680.9588012695312,5060.4443359375,680.9588012695312
334,1162180.0,-676.6560668945312,5479.5,676.6560668945312
335,1162170.0,-672.2520141601562,5453.0,672.2520141601562
336,1162160.0,-676.6559448242188,5457.0,676.6559448242188
337,1162150.0,-672.2520141601562,5517.00048828125,672.2520141601562
338,1162140.0,-672.2520141601562,5517.00048828125,672.2520141601562
339,1162130.0,-676.6560668945312,5517.00048828125,676.6560668945312
340,1162120.0,-676.6560668945312,5487.0,676.6560668945312
341,1162110.0,-667.5120849609375,5449.0,667.5120849609375
342,1162100.0,-672.2520141601562,5449.0,672.2520141601562
343,1162090.0,-672.0840454101562,5503.0,672.0840454101562
344,1162080.0,-672.0840454101562,5503.0,672.0840454101562
345,1162070.0,-672.0838623046875,5619.00048828125,672.0838623046875
346,1162060.0,-672.2520141601562,5619.00048828125,672.2520141601562
347,1162050.0,-672.0840454101562,5648.0,672.0840454101562
348,1162040.0,-672.0840454101562,5583.0,672.0840454101562
349,1162030.0,-672.0840454101562,5583.0,672.0840454101562
350,1162020.0,-676.8251953125,5583.0,676.8251953125
351,1162010.0,-676.6558227539062,5496.0,676.6558227539062
352,1162000.0,-676.6558227539062,5496.0,676.6558227539062
353,1161990.0,-681.22802734375,5372.00048828125,681.22802734375
354,1161980.0,-681.3984985351562,5372.00048828125,681.3984985351562
355,1161970.0,-681.3984985351562,5372.00048828125,681.3984985351562
356,1161960.0,-676.6560668945312,5256.0,676.6560668945312
357,1161950.0,-676.1487426757812,5176.0,676.1487426757812
358,1161940.0,-676.1487426757812,5176.0,676.1487426757812
359,1161930.0,-672.2520141601562,5176.0,672.2520141601562
360,1161920.0,-672.2520141601562,5176.0,672.2520141601562
361,1161910.0,-681.22802734375,5139.00048828125,681.22802734375
362,1161900.0,-681.22802734375,5127.0,681.22802734375
363,1161890.0,-681.22802734375,5127.0,681.22802734375
364,1161880.0,-681.3983154296875,5127.0,681.3983154296875
365,1161870.0,-681.3983154296875,5127.0,681.3983154296875
366,1161860.0,-681.3983154296875,5127.0,681.3983154296875
367,1161850.0,-681.2278442382812,5143.00048828125,681.2278442382812
368,1161840.0,-681.2278442382812,5143.00048828125,681.2278442382812
369,1161830.0,-681.22802734375,5171.0,681.22802734375
370,1161820.0,-681.22802734375,5171.0,681.22802734375
371,1161810.0,-681.3983154296875,5171.0,681.3983154296875
372,1161800.0,-681.3983154296875,5171.0,681.3983154296875
373,1161790.0,-681.22802734375,5141.00048828125,681.22802734375
374,1161780.0,-681.22802734375,5141.00048828125,681.22802734375
375,1161770.0,-681.22802734375,5091.0,681.22802734375
376,1161760.0,-681.22802734375,5091.0,681.22802734375
377,1161750.0,-676.3178100585938,5091.0,676.3178100585938
378,1161740.0,-676.3178100585938,5091.0,676.3178100585938
379,1161730.0,-676.6560668945312,5107.0,676.6560668945312
380,1161720.0,-676.6560668945312,5107.0,676.6560668945312
381,1161710.0,-681.2278442382812,5186.00048828125,681.2278442382812
382,1161700.0,-676.8251953125,5186.00048828125,676.8251953125
383,1161690.0,-676.8251953125,5186.00048828125,676.8251953125
384,1161680.0,-676.6560668945312,5207.0,676.6560668945312
385,1161670.0,-681.22802734375,5198.0,681.22802734375
386,1161660.0,-681.3983154296875,5198.0,681.3983154296875
387,1161650.0,-681.3983154296875,5215.0,681.3983154296875
388,1161640.0,-690.3720703125,5191.0,690.3720703125
389,1161630.0,-690.371826171875,5191.0,690.371826171875
390,1161620.0,-690.4583740234375,5002.0,690.4583740234375
391,1161610.0,-690.3720703125,4934.0,690.3720703125
392,1161600.0,-690.1420288085938,4801.6669921875,690.1420288085938
393,1161590.0,-685.800048828125,4772.0,685.800048828125
394,1161580.0,-689.0783081054688,4819.33349609375,689.0783081054688
395,1161570.0,-683.1253051757812,5058.66650390625,683.1253051757812
396,1161560.0,-676.740478515625,5430.5,676.740478515625
397,1161550.0,-676.74072265625,5406.0,676.74072265625
398,1161540.0,-681.22802734375,5335.0,681.22802734375
399,1161530.0,-681.2279052734375,5254.0,681.2279052734375
400,1161520.0,-681.22802734375,5268.0,681.22802734375
401,1161510.0,-681.22802734375,5323.00048828125,681.22802734375
402,1161500.0,-681.3983154296875,5323.00048828125,681.3983154296875
403,1161490.0,-681.2278442382812,5308.0,681.2278442382812
404,1161480.0,-681.22802734375,5267.0,681.22802734375
405,1161470.0,-676.8251953125,5267.0,676.8251953125
406,1161460.0,-681.22802734375,5268.0,681.22802734375
407,1161450.0,-681.22802734375,5257.0,681.22802734375
408,1161440.0,-681.22802734375,5257.0,681.22802734375
409,1161430.0,-681.22802734375,5257.0,681.22802734375
410,1161420.0,-681.3983154296875,5226.0,681.3983154296875
411,1161410.0,-681.2278442382812,5210.0,681.2278442382812
412,1161400.0,-681.3983154296875,5210.0,681.3983154296875
413,1161390.0,-681.22802734375,5208.0,681.22802734375
414,1161380.0,-681.22802734375,5216.0,681.22802734375
415,1161370.0,-681.22802734375,5216.0,681.22802734375
416,1161360.0,-681.22802734375,5216.0,681.22802734375
417,1161350.0,-685.7998657226562,5268.0,685.7998657226562
418,1161340.0,-685.800048828125,5296.0,685.800048828125
419,1161330.0,-690.371826171875,5296.0,690.371826171875
420,1161320.0,-690.371826171875,5296.0,690.371826171875
421,1161310.0,-690.3720703125,5222.0,690.3720703125
422,1161300.0,-690.3720703125,5110.0,690.3720703125
423,1161290.0,-690.3720703125,5110.0,690.3720703125
424,1161280.0,-690.3720703125,5064.0,690.3720703125
425,1161270.0,-690.3720703125,5064.0,690.3720703125
426,1161260.0,-690.371826171875,5042.0,690.371826171875
427,1161250.0,-690.3720703125,5042.0,690.3720703125
428,1161240.0,-690.5448608398438,4980.0,690.5448608398438
429,1161230.0,-690.5448608398438,4980.0,690.5448608398438
430,1161220.0,-690.3720703125,4971.0,690.3720703125
431,1161210.0,-690.371826171875,4971.0,690.371826171875
432,1161200.0,-690.371826171875,4971.0,690.371826171875
433,1161190.0,-690.5446166992188,5019.0,690.5446166992188
434,1161180.0,-690.3720703125,5014.0,690.3720703125
435,1161170.0,-690.3720703125,5014.0,690.3720703125
436,1161160.0,-690.3720703125,5014.0,690.3720703125
437,1161150.0,-690.3720703125,4940.0,690.3720703125
438,1161140.0,-690.3720703125,4940.0,690.3720703125
439,1161130.0,-690.5446166992188,4904.00048828125,690.5446166992188
440,1161120.0,-690.3720703125,4904.00048828125,690.3720703125
441,1161110.0,-690.3720703125,4904.00048828125,690.3720703125
442,1161100.0,-690.5446166992188,4914.0,690.5446166992188
443,1161090.0,-690.5446166992188,4901.0,690.5446166992188
444,1161080.0,-690.3720703125,4901.0,690.3720703125
445,1161070.0,-690.5446166992188,4894.0,690.5446166992188
446,1161060.0,-690.5446166992188,4914.0,690.5446166992188
447,1161050.0,-690.3719482421875,4921.5,690.3719482421875
448,1161040.0,-690.5446166992188,4927.0,690.5446166992188
449,1161030.0,-694.9440307617188,4927.0,694.9440307617188
450,1161020.0,-695.03076171875,4876.50048828125,695.03076171875
451,1161010.0,-688.1717529296875,4797.5,688.1717529296875
452,1161000.0,-687.438720703125,4706.6669921875,687.438720703125
453,1160990.0,-688.1722412109375,4723.0,688.1722412109375
454,1160980.0,-685.8857421875,4792.0,685.8857421875
455,1160970.0,-683.2923583984375,4923.1875,683.2923583984375
456,1160960.0,-678.484619140625,5186.60009765625,678.484619140625
457,1160950.0,-680.4376220703125,5217.66650390625,680.4376220703125
458,1160940.0,-676.71240234375,5077.3330078125,676.71240234375
459,1160930.0,-679.197021484375,5132.0,679.197021484375
460,1160920.0,-676.8251953125,5133.00048828125,676.8251953125
461,1160910.0,-676.48681640625,5133.00048828125,676.48681640625
462,1160900.0,-676.571533203125,5138.5,676.571533203125
463,1160890.0,-676.8251953125,5165.0,676.8251953125
464,1160880.0,-676.8251953125,5184.00048828125,676.8251953125
465,1160870.0,-676.6560668945312,5132.0,676.6560668945312
466,1160860.0,-671.916015625,5123.50048828125,671.916015625
467,1160850.0,-672.0838623046875,5173.0,672.0838623046875
468,1160840.0,-676.7412719726562,5189.0,676.7412719726562
469,1160830.0,-681.3983154296875,5195.0,681.3983154296875
470,1160820.0,-681.3983154296875,5184.5,681.3983154296875
471,1160810.0,-681.3983154296875,5132.0,681.3983154296875
472,1160800.0,-680.3775634765625,5132.0,680.3775634765625
473,1160790.0,-681.3983154296875,5066.0,681.3983154296875
474,1160780.0,-681.5689086914062,5025.0,681.5689086914062
475,1160770.0,-681.3983154296875,4992.00048828125,681.3983154296875
476,1160760.0,-681.5689086914062,4942.0,681.5689086914062
477,1160750.0,-676.8251953125,4942.0,676.8251953125
478,1160740.0,-676.8251953125,4942.0,676.8251953125
479,1160730.0,-676.6560668945312,4938.0,676.6560668945312
480,1160720.0,-681.3983154296875,5017.0,681.3983154296875
481,1160710.0,-681.3983154296875,5017.0,681.3983154296875
482,1160700.0,-681.3983154296875,5017.0,681.3983154296875
483,1160690.0,-685.9714965820312,5057.0,685.9714965820312
484,1160680.0,-685.9714965820312,5057.0,685.9714965820312
485,1160670.0,-685.9714965820312,5013.0,685.9714965820312
486,1160660.0,-685.9714965820312,5013.0,685.9714965820312
487,1160650.0,-685.9714965820312,5013.0,685.9714965820312
488,1160640.0,-685.800048828125,4989.0,685.800048828125
489,1160630.0,-685.800048828125,5004.0,685.800048828125
490,1160620.0,-686.3148193359375,5004.0,686.3148193359375
491,1160610.0,-686.3145751953125,4988.0,686.3145751953125
492,1160600.0,-685.9714965820312,4983.0,685.9714965820312
493,1160590.0,-685.9716796875,4983.0,685.9716796875
494,1160580.0,-685.800048828125,5038.0,685.800048828125
495,1160570.0,-685.9714965820312,5069.0,685.9714965820312
496,1160560.0,-695.204833984375,5031.5,695.204833984375
497,1160550.0,-695.1179809570312,4994.00048828125,695.1179809570312
498,1160540.0,-695.2915649414062,4859.0,695.2915649414062
499,1160530.0,-690.371826171875,4802.00048828125,690.371826171875
500,1160520.0,-690.3720703125,4772.5,690.3720703125
501,1160510.0,-690.3720703125,4716.0,690.3720703125
502,1160500.0,-685.800048828125,4716.0,685.800048828125
503,1160490.0,-686.8302612304688,4715.0,686.8302612304688
504,1160480.0,-685.800048828125,4742.0,685.800048828125
505,1160470.0,-685.7998657226562,4742.0,685.7998657226562
506,1160460.0,-685.9714965820312,4800.00048828125,685.9714965820312
507,1160450.0,-685.800048828125,4849.00048828125,685.800048828125
508,1160440.0,-685.800048828125,4849.00048828125,685.800048828125
509,1160430.0,-688.17236328125,4865.0,688.17236328125
510,1160420.0,-690.5446166992188,4878.0,690.5446166992188
511,1160410.0,-690.3719482421875,4902.5,690.3719482421875
512,1160400.0,-685.9286499023438,4973.00048828125,685.9286499023438
513,1160390.0,-686.71435546875,4835.7001953125,686.71435546875
514,1160380.0,-684.2760620117188,4816.0,684.2760620117188
515,1160370.0,-681.3411865234375,4885.3330078125,681.3411865234375
516,1160360.0,-681.8829345703125,5021.7001953125,681.8829345703125
517,1160350.0,-676.704345703125,5150.71435546875,676.704345703125
518,1160340.0,-675.5549926757812,5173.00048828125,675.5549926757812
519,1160330.0,-681.3131713867188,5130.0,681.3131713867188
520,1160320.0,-676.7406005859375,5131.0,676.7406005859375
521,1160310.0,-676.6558227539062,5147.0,676.6558227539062
522,1160300.0,-676.6560668945312,5130.0,676.6560668945312
523,1160290.0,-672.1681518554688,5085.0,672.1681518554688
524,1160280.0,-672.0838623046875,5109.0,672.0838623046875
525,1160270.0,-667.6788940429688,5177.0,667.6788940429688
526,1160260.0,-672.0840454101562,5177.0,672.0840454101562
